id,timestamp,vehicle_id,latitude,longitude,altitude,speed,rpm,engine_temp,throttle_pos,engine_load,fuel_level,fl_pressure,fl_temp,fl_battery,fr_pressure,fr_temp,fr_battery,rl_pressure,rl_temp,rl_battery,rr_pressure,rr_temp,rr_battery
1543,2025-11-14 06:33:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.856172167,107.8382462,876.3,100,4213,89,23.13725,30.98039,,,,,,,,,,,,,
1544,2025-11-14 06:33:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.855081,107.8387712,874.1,90,3731,88,23.92157,39.60784,,,,,,,,,,,,,
1545,2025-11-14 06:33:41+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8493935,107.8416733,822.5,100,4199,88,25.09804,40.39216,,,,,,,,,,,,,
1546,2025-11-14 06:33:59+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.846620667,107.8451377,819.6,100,4236,88,25.4902,40,,,,,,,,,,,,,
1547,2025-11-14 06:34:04+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.846171833,107.8463198,814.9,101,4241,88,25.09804,37.64706,,,,,,,,,,,,,
1548,2025-11-14 06:34:09+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8458935,107.847545,811.7,98,4053,88,23.13725,30.58824,,,,,,,,,,,,,
1549,2025-11-14 06:34:14+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.845789833,107.8487393,808,93,3921,88,23.92157,35.29412,,,,,,,,,,,,,
1550,2025-11-14 06:34:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.846595,107.8527278,804.1,84,3560,90,25.88235,58.03922,,,,,,,,,,,,,
1551,2025-11-14 06:34:41+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.847494667,107.8544212,803.3,84,3550,91,26.27451,61.56863,,,,,,,,,,,,,
1552,2025-11-14 06:34:46+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.848019333,107.8553525,804,86,3647,91,30.19608,76.86275,,,,,,,,,,,,,
1553,2025-11-14 06:34:51+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.848564667,107.8563198,804.7,91,3846,91,34.90196,82.35294,,,,,,,,,,,,,
1554,2025-11-14 06:34:56+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.849145833,107.8573518,805.4,98,4107,91,35.29412,81.56863,,,,,,,,,,,,,
1555,2025-11-14 06:35:13+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.851232167,107.8610788,785.5,101,4265,88,24.31373,36.07843,,,,,,,,,,,,,
1556,2025-11-14 06:35:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.852364333,107.8630687,777.7,101,4251,88,24.31373,35.29412,,,,,,,,,,,,,
1557,2025-11-14 06:35:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.852987833,107.8641758,772.8,101,4285,88,24.70588,36.47059,,,,,,,,,,,,,
1558,2025-11-14 06:35:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.853619,107.8652958,767.4,103,4354,88,24.70588,37.2549,,,,,,,,,,,,,
1559,2025-11-14 06:35:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.854257667,107.8664335,762,104,4396,88,24.70588,37.2549,,,,,,,,,,,,,
1560,2025-11-14 06:35:46+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.855385333,107.8684293,0,88,3636,88,23.92157,40.78431,,,,,,,,,,,,,
1561,2025-11-14 06:36:03+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.856086667,107.8724007,749.9,83,3478,87,25.09804,50.98039,,,,,,,,,,,,,
1562,2025-11-14 06:36:08+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.855852833,107.8734458,743.2,91,3857,89,26.66667,54.5098,,,,,,,,,,,,,
1563,2025-11-14 06:36:13+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.855391,107.8745213,736.4,96,4035,90,24.70588,38.82353,,,,,,,,,,,,,
1564,2025-11-14 06:36:18+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.854718833,107.8755173,729.6,95,3893,88,24.31373,39.21569,,,,,,,,,,,,,
1565,2025-11-14 06:36:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.853114333,107.876932,709.8,77,3182,88,23.13725,40.78431,,,,,,,,,,,,,
1566,2025-11-14 06:36:44+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.849623333,107.8778522,694.6,76,3202,89,23.52941,47.45098,,,,,,,,,,,,,
1567,2025-11-14 06:36:50+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.848489,107.8777268,691,74,3135,89,22.35294,35.29412,,,,,,,,,,,,,
1568,2025-11-14 06:36:55+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.847575667,107.8775597,688.8,74,3135,90,21.96078,34.5098,,,,,,,,,,,,,
1569,2025-11-14 06:37:11+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8450215,107.8773592,675.1,50,2139,90,22.35294,41.96078,,,,,,,,,,,,,
1570,2025-11-14 06:37:20+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.843899,107.8776893,670.5,59,2528,91,21.56863,36.47059,,,,,,,,,,,,,
1571,2025-11-14 06:37:25+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.843212167,107.8780763,665.5,66,2808,91,21.96078,38.43137,,,,,,,,,,,,,
1572,2025-11-14 06:37:30+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8425705,107.8786607,660.6,73,3081,91,22.35294,37.2549,,,,,,,,,,,,,
1573,2025-11-14 06:37:35+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8420345,107.8794385,655.5,77,3254,91,22.7451,36.86274,,,,,,,,,,,,,
1574,2025-11-14 06:38:01+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.841504333,107.8844748,626.2,74,3083,90,22.35294,36.86274,,,,,,,,,,,,,
1575,2025-11-14 06:38:06+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8415805,107.8854038,623,76,3213,91,23.92157,52.15686,,,,,,,,,,,,,
1576,2025-11-14 06:38:11+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.841616333,107.8863728,618.7,79,3246,91,21.56863,31.76471,,,,,,,,,,,,,
1577,2025-11-14 06:38:16+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.841428833,107.8873383,612.6,78,3199,91,23.13725,40,,,,,,,,,,,,,
1578,2025-11-14 06:38:33+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.839327667,107.889763,588.1,76,3137,89,23.13725,41.17647,,,,,,,,,,,,,
1579,2025-11-14 06:38:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8377145,107.8903857,576.3,76,3063,88,22.7451,40.78431,,,,,,,,,,,,,
1580,2025-11-14 06:38:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8367785,107.8905595,567.6,77,3235,88,22.35294,35.29412,,,,,,,,,,,,,
1581,2025-11-14 06:38:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8358095,107.890725,561.5,80,3368,89,22.7451,38.03922,,,,,,,,,,,,,
1582,2025-11-14 06:38:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.834802333,107.8908905,555.9,83,3488,90,26.27451,63.13726,,,,,,,,,,,,,
1583,2025-11-14 06:39:14+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8312145,107.8914915,559,90,3795,93,28.23529,67.05882,,,,,,,,,,,,,
1584,2025-11-14 06:39:23+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.829231667,107.8918243,557.7,79,3266,93,23.13725,39.21569,,,,,,,,,,,,,
1585,2025-11-14 06:39:28+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828296,107.8920268,560.4,69,2922,92,24.31373,51.76471,,,,,,,,,,,,,
1586,2025-11-14 06:39:33+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827488667,107.8923142,562.1,68,2886,93,29.01961,83.52941,,,,,,,,,,,,,
1587,2025-11-14 06:39:38+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826710333,107.8927037,562.7,71,3002,94,31.76471,88.62745,,,,,,,,,,,,,
1588,2025-11-14 06:39:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.824187667,107.8952407,571.5,72,3048,93,21.56863,34.11765,,,,,,,,,,,,,
1589,2025-11-14 06:40:06+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8235615,107.8967652,566.1,74,3091,91,21.56863,33.72549,,,,,,,,,,,,,
1590,2025-11-14 06:40:11+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.823391167,107.897683,561.4,75,3150,91,21.56863,34.11765,,,,,,,,,,,,,
1591,2025-11-14 06:40:16+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.823332,107.8986272,556.6,76,3171,91,21.96078,34.11765,,,,,,,,,,,,,
1592,2025-11-14 06:40:21+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.823404167,107.8995655,552.7,74,3127,91,21.96078,34.5098,,,,,,,,,,,,,
1593,2025-11-14 06:40:36+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.824352,107.9021798,544.8,74,3114,93,32.54902,89.01961,,,,,,,,,,,,,
1594,2025-11-14 06:40:45+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8252445,107.9035852,552.7,73,3096,94,32.54902,88.62745,,,,,,,,,,,,,
1595,2025-11-14 06:40:50+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.825759667,107.9043777,553.8,78,3283,94,32.94118,87.84314,,,,,,,,,,,,,
1596,2025-11-14 06:40:55+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826309833,107.9052218,552.6,82,3452,94,24.31373,49.01961,,,,,,,,,,,,,
1597,2025-11-14 06:41:00+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826866333,107.906082,548.8,81,3421,93,22.35294,34.5098,,,,,,,,,,,,,
1598,2025-11-14 06:41:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828486167,107.9089297,534.7,68,2742,90,21.96078,39.60784,,,,,,,,,,,,,
1599,2025-11-14 06:41:26+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8288715,107.9104047,529.4,64,2705,90,21.56863,37.2549,,,,,,,,,,,,,
1600,2025-11-14 06:41:31+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8289585,107.9112078,526,63,2695,90,21.96078,39.21569,,,,,,,,,,,,,
1601,2025-11-14 06:41:36+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828975,107.9120138,522.9,65,2746,90,23.13725,51.37255,,,,,,,,,,,,,
1602,2025-11-14 06:41:41+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828893833,107.9128407,518.8,67,2823,91,20.39216,32.94118,,,,,,,,,,,,,
1603,2025-11-14 06:41:46+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828722167,107.913649,515.2,63,2533,91,21.56863,38.82353,,,,,,,,,,,,,
1604,2025-11-14 06:42:03+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827681333,107.9156078,510.4,44,1312,91,25.09804,92.15686,,,,,,,,,,,,,
1605,2025-11-14 06:42:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826708,107.9158542,509.1,46,1350,91,25.09804,89.41177,,,,,,,,,,,,,
1606,2025-11-14 06:42:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826220667,107.9160795,509.8,39,1185,93,22.35294,63.13726,,,,,,,,,,,,,
1607,2025-11-14 06:42:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826115333,107.9165238,510,37,1625,93,25.88235,87.84314,,,,,,,,,,,,,
1608,2025-11-14 06:42:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826388333,107.916888,511,39,1739,94,29.41176,94.5098,,,,,,,,,,,,,
1609,2025-11-14 06:42:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826875833,107.9170565,511.5,45,1881,95,44.31372,100,,,,,,,,,,,,,
1610,2025-11-14 06:42:58+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8297875,107.9164302,497.3,50,1483,95,20.78431,54.11765,,,,,,,,,,,,,
1611,2025-11-14 06:43:03+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8301265,107.9158865,495.9,48,1257,95,20,45.88235,,,,,,,,,,,,,
1612,2025-11-14 06:43:08+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8303755,107.9154763,496.8,16,780,95,19.21569,53.72549,,,,,,,,,,,,,
1613,2025-11-14 06:43:13+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830423333,107.9154005,496.6,1,699,95,19.21569,57.2549,,,,,,,,,,,,,
1614,2025-11-14 06:43:39+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830736333,107.9150038,500.4,18,1171,96,19.60784,43.52941,,,,,,,,,,,,,
1615,2025-11-14 06:43:44+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830891667,107.9148372,499.9,18,1122,96,19.60784,42.35294,,,,,,,,,,,,,
1616,2025-11-14 06:43:49+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.831016,107.9146448,502.9,16,1039,96,19.60784,42.7451,,,,,,,,,,,,,
1617,2025-11-14 06:43:54+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.831144333,107.914491,502.7,16,1296,96,22.35294,76.86275,,,,,,,,,,,,,
1618,2025-11-14 06:43:59+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.831360167,107.9143607,503.3,23,1694,96,21.96078,62.35294,,,,,,,,,,,,,
1619,2025-11-14 06:44:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832906833,107.915508,501.1,17,831,96,19.60784,53.33333,,,,,,,,,,,,,
1620,2025-11-14 06:44:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832942,107.9155962,505.9,1,742,98,19.60784,59.60784,,,,,,,,,,,,,
1621,2025-11-14 06:45:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832974,107.9156765,505.3,15,1970,98,26.66667,88.23529,,,,,,,,,,,,,
1622,2025-11-14 06:45:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.833076333,107.9159433,505.1,31,2291,97,31.37255,92.94118,,,,,,,,,,,,,
1623,2025-11-14 06:45:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.833215,107.9163985,504.3,40,1136,96,19.60784,49.41177,,,,,,,,,,,,,
1624,2025-11-14 06:45:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.833336,107.9168423,503.8,31,964,97,19.60784,46.27451,,,,,,,,,,,,,
1625,2025-11-14 06:45:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8332555,107.9171197,502.3,23,1003,98,20,51.37255,,,,,,,,,,,,,
1626,2025-11-14 06:45:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832957667,107.9172162,501.8,30,1704,98,27.84314,92.54902,,,,,,,,,,,,,
1627,2025-11-14 06:45:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832621667,107.9173577,501.6,25,840,97,19.60784,54.11765,,,,,,,,,,,,,
1628,2025-11-14 06:45:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832364,107.9174753,500.8,21,1247,98,21.96078,70.58823,,,,,,,,29.00653,23,114,,,
1629,2025-11-14 06:45:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832112667,107.9176027,501.1,25,1256,98,21.17647,65.09804,,,,,,,,29.00653,23,114,,,
1630,2025-11-14 06:45:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.831824167,107.9177467,500.7,27,1336,98,22.35294,66.66666,,,,,,,,29.00653,23,114,,,
1631,2025-11-14 06:45:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.831518167,107.9179033,500.4,29,1210,98,20.78431,68.62745,,,,,,,,29.00653,23,114,,,
1632,2025-11-14 06:45:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.831194,107.9180663,501,27,1253,97,20.78431,49.41177,,,,,,,,29.00653,23,114,,,
1633,2025-11-14 06:46:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.83089,107.9182092,501.4,26,1322,97,21.17647,63.92157,,,,,,,,29.00653,23,114,,,
1634,2025-11-14 06:46:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830582333,107.9183397,501.2,28,1241,97,22.35294,76.07843,,,,,,,,29.00653,23,114,,,
1635,2025-11-14 06:46:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830233667,107.9184828,501.3,30,914,97,20,60,,,,,,,,29.00653,23,114,,,
1636,2025-11-14 06:46:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8298875,107.9186,501,28,1228,97,21.56863,70.19608,,,,,,,,29.00653,23,114,,,
1637,2025-11-14 06:46:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.829535833,107.9187125,500.1,31,1293,97,21.96078,71.37255,,,,,,,,29.00653,23,114,,,
1638,2025-11-14 06:46:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.829160667,107.9188267,500.2,31,1331,97,22.35294,72.54902,,,,,,,,29.00653,23,114,,,
1639,2025-11-14 06:46:45+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828141333,107.9192502,516.8,16,814,98,19.60784,53.33333,,,,,,,,,,,,,
1640,2025-11-14 06:46:54+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827845667,107.9194075,508.6,9,784,98,19.60784,56.47059,,,,,,,,28.86149,23,114,,,
1641,2025-11-14 06:47:10+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827803667,107.9194343,505.8,5,1229,98,21.96078,72.94118,,,,,,,,28.86149,23,114,,,
1642,2025-11-14 06:47:15+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827751667,107.9194583,504.5,16,1178,98,19.21569,52.15686,,,,,,,,28.86149,23,114,,,
1643,2025-11-14 06:47:20+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8275885,107.9195488,504,17,1225,97,21.56863,50.98039,,,,,,,,28.86149,23,114,,,
1644,2025-11-14 06:47:25+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827422,107.9196892,503.6,23,1663,97,20.78431,58.43137,,,,,,,,29.00653,23,114,,,
1645,2025-11-14 06:47:30+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8272135,107.9198772,502.8,26,1242,97,20.39216,55.68628,,,,,,,,29.00653,23,114,,,
1646,2025-11-14 06:47:35+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826976833,107.920103,502,28,1207,97,20.39216,54.90196,,,,,,,,29.00653,23,114,,,
1647,2025-11-14 06:47:40+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826732667,107.9203442,503.7,29,1221,96,20,47.84314,,,,,,,,29.00653,23,114,,,
1648,2025-11-14 06:47:45+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8264815,107.9205963,505.7,27,1003,96,20,52.94118,,,,,,,,29.00653,23,114,,,
1649,2025-11-14 06:47:50+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826242833,107.9208588,503.1,25,1216,96,20.78431,58.43137,,,,,,,,29.00653,23,114,,,
1650,2025-11-14 06:48:04+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826068167,107.9216138,0,21,994,96,21.17647,54.11765,,,,,,,,,,,,,
1651,2025-11-14 06:48:21+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826634667,107.9224828,520.2,27,1369,96,20,63.92157,,,,,,,,,,,,,
1652,2025-11-14 06:48:26+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.826886333,107.9227305,518.7,29,1204,96,19.60784,41.56863,,,,,,,,,,,,,
1653,2025-11-14 06:48:31+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827158667,107.9229835,517.5,30,1228,96,20,40,,,,,,,,,,,,,
1654,2025-11-14 06:48:36+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8274395,107.9232412,516.3,32,1104,96,22.35294,78.82353,,,,,,,,,,,,,
1655,2025-11-14 06:48:41+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.827776167,107.9234848,516,35,1050,96,19.60784,48.23529,,,,,,,,,,,,,
1656,2025-11-14 06:48:46+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828127333,107.9237015,513.3,31,964,96,19.60784,45.4902,,,,,,,,,,,,,
1657,2025-11-14 06:48:51+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828408333,107.9239153,513.7,27,883,96,20.39216,50.58823,,,,,,,,,,,,,
1658,2025-11-14 06:48:56+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8286515,107.9241563,511.8,28,1087,96,20.78431,60.78431,,,,,,,,,,,,,
1659,2025-11-14 06:49:01+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.828937667,107.9243817,509.7,27,854,96,20,61.56863,,,,,,,,,,,,,
1660,2025-11-14 06:49:06+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.829249667,107.9245922,506,31,964,97,19.60784,46.66667,,,,,,,,,,,,,
1661,2025-11-14 06:49:11+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.829582333,107.9248247,503.5,32,980,97,19.60784,45.88235,,,,,,,,,,,,,
1662,2025-11-14 06:49:16+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.829921667,107.9250512,503.4,31,964,96,19.60784,46.27451,,,,,,,,,,,,,
1663,2025-11-14 06:49:21+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830226833,107.9252737,501.9,27,871,96,19.60784,49.01961,,,,,,,,,,,,,
1664,2025-11-14 06:49:26+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830493,107.9254615,498.8,23,998,96,19.60784,52.15686,,,,,,,,,,,,,
1665,2025-11-14 06:49:31+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830738833,107.9256152,499.2,23,1007,96,19.60784,47.05882,,,,,,,,,,,,,
1666,2025-11-14 06:49:36+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.830978833,107.925719,500.6,21,1235,96,21.56863,69.80392,,,,,,,,,,,,,
1667,2025-11-14 06:49:53+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8318525,107.926097,498.7,21,944,96,20,56.07843,,,,,,,,,,,,,
1668,2025-11-14 06:50:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8321515,107.9264052,500.4,21,1189,97,21.17647,66.27451,,,,,,,,,,,,,
1669,2025-11-14 06:50:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832329,107.92663,501.3,24,1037,97,19.60784,47.05882,,,,,,,,,,,,,
1670,2025-11-14 06:50:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832524833,107.9268622,501.3,26,1057,97,20.39216,57.2549,,,,,,,,,,,,,
1671,2025-11-14 06:50:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832730833,107.9271243,501.4,28,1271,97,21.17647,53.72549,,,,,,,,,,,,,
1672,2025-11-14 06:50:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.832948833,107.9274022,501,27,1260,97,20.39216,49.41177,,,,,,,,,,,,,
1673,2025-11-14 06:50:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8331545,107.9276442,502,24,1063,97,19.60784,45.09804,,,,,,,,,,,,,
1674,2025-11-14 06:50:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8333445,107.9278865,502.2,24,1022,97,20.78431,45.09804,,,,,,,,,,,,,
1675,2025-11-14 06:50:37+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.833495333,107.928087,502.3,21,1410,97,23.52941,80,,,,,,,,,,,,,
1676,2025-11-14 06:50:42+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.833688667,107.928352,503.4,28,1182,97,19.60784,45.4902,,,,,,,,,,,,,
1677,2025-11-14 06:50:47+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.833875333,107.9286485,504.6,29,1193,97,19.60784,42.35294,,,,,,,,,,,,,
1678,2025-11-14 06:50:52+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8340725,107.9289462,504.6,28,1183,97,19.60784,40,,,,,,,,,,,,,
1679,2025-11-14 06:50:57+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.834267,107.9291863,503.8,22,948,97,20,56.07843,,,,,,,,,,,,,
1680,2025-11-14 06:51:02+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.834445833,107.929381,504.4,20,977,97,20.78431,54.90196,,,,,,,,,,,,,
1681,2025-11-14 06:51:07+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.834636667,107.9296118,503.9,25,1059,96,19.60784,46.27451,,,,,,,,,,,,,
1682,2025-11-14 06:51:12+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.834821167,107.9298053,503.2,16,819,97,19.60784,51.76471,,,,,,,,,,,,,
1683,2025-11-14 06:51:17+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.834956167,107.9299603,501.6,17,816,97,19.60784,54.11765,,,,,,,,,,,,,
1684,2025-11-14 06:51:22+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835066167,107.9301202,501.6,9,750,97,21.17647,76.07843,,,,,,,,,,,,,
1685,2025-11-14 06:51:27+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835102167,107.930189,501.8,6,836,98,19.60784,54.90196,,,,,,,,,,,,,
1686,2025-11-14 06:51:32+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835133167,107.9302558,501.5,4,769,98,19.60784,56.47059,,,,,,,,,,,,,
1687,2025-11-14 06:51:50+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835375167,107.9303147,499.9,9,1282,98,23.13725,69.41177,,,,,,,,,,,,,
1688,2025-11-14 06:51:59+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835492833,107.930109,499.6,15,1189,97,21.56863,63.92157,,,,,,,,,,,,,
1689,2025-11-14 06:52:04+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8356365,107.9299482,499.2,18,1350,97,20.78431,60.78431,,,,,,,,,,,,,
1690,2025-11-14 06:52:09+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835804167,107.9297755,496.8,18,1261,97,21.56863,67.05882,,,,,,,,,,,,,
1691,2025-11-14 06:52:14+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.83595,107.9296308,492.5,11,844,97,19.60784,51.37255,,,,,,,,,,,,,
1692,2025-11-14 06:52:19+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.8360365,107.9295668,488.3,5,771,98,19.60784,54.90196,,,,,,,,,,,,,
1693,2025-11-14 06:52:24+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.836071667,107.929518,490.4,7,1334,98,21.56863,71.76471,,,,,,,,,,,,,
1694,2025-11-14 06:52:29+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.836053667,107.9294083,494.5,8,1468,98,24.31373,81.96078,,,,,,,,,,,,,
1695,2025-11-14 06:52:34+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.836001333,107.9293355,497.8,7,1464,97,30.98039,99.21568,,,,,,,,,,,,,
1696,2025-11-14 06:52:39+00,4d106730-1088-4892-9045-ffeebc4d23bc,-6.835929833,107.9293182,504,10,1117,97,20,49.80392,,,,,,,,,,,,,
