timestamp,latitude,longitude,altitude,speed,engine_load,fl_pressure,fl_temp,fr_pressure,fr_temp,rl_pressure,rl_temp,rr_pressure,rr_temp,distance_traveled_m,sum_distance_traveled_m,elevation_traveled_m,tr_fl,tr_fr,tr_rl,tr_rr
2025-11-24 07:21:18+00,-6.955056333,107.6938203,699.0,31,49.80392,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,33.2740220555101,162.86946022352433,-1.2000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:23+00,-6.954701667,107.6936603,698.8,35,85.88235,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,43.21078855410542,206.08024877762975,-0.20000000000004547,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:28+00,-6.954339667,107.6934605,700.1,42,92.15686,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,45.89795428734879,251.97820306497854,1.3000000000000682,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:33+00,-6.953926833,107.69313,700.0,46,92.54902,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,58.63481642333236,310.6130194883109,-0.10000000000002274,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:38+00,-6.953584667,107.6926743,698.3,47,37.64706,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,63.06792889935578,373.68094838766666,-1.7000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:43+00,-6.9533145,107.6921438,699.0,34,41.17647,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,65.81168467983788,439.4926330675045,0.7000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:48+00,-6.953120167,107.6917338,699.1,30,56.86274,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,50.149075745905456,489.64170881341,0.10000000000002274,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:53+00,-6.9531195,107.6913727,698.2,34,78.82353,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.07542,34.0,39.8573119810538,529.4990207944638,-0.8999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:21:58+00,-6.953193833,107.6909693,697.7,38,60.0,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,45.28686691455194,574.7858877090158,-0.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:03+00,-6.953004833,107.6905765,699.9,35,85.88235,27.41117,47.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,48.181192746166275,622.9670804551821,2.199999999999932,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:08+00,-6.952615833,107.6904013,703.4,28,63.13726,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,47.380881153706895,670.347961608889,3.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:13+00,-6.952303,107.6902192,705.2,33,88.23529,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,40.1749882512072,710.5229498600962,1.8000000000000682,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:18+00,-6.952088833,107.6898942,701.8,41,91.37255,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,43.05777264037908,753.5807225004753,-3.400000000000091,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:23+00,-6.951873,107.689458,700.9,47,90.98039,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,53.79668653666743,807.3774090371427,-0.8999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:28+00,-6.9516075,107.6889653,700.8,45,40.0,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,61.879580933879915,869.2569899710226,-0.10000000000002274,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:33+00,-6.951348,107.6884475,701.4,33,52.15686,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,64.02459061027096,933.2815805812935,0.6000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:38+00,-6.9511565,107.6880458,701.0,40,84.31373,27.5562,46.0,29.44162,38.0,30.31182,37.0,24.22045,35.0,49.186909162671064,982.4684897439646,-0.39999999999997726,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:43+00,-6.9509495,107.6875962,700.1,36,51.37255,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,54.70397674997151,1037.172466493936,-0.8999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:48+00,-6.9507285,107.6871692,700.3,9,53.72549,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,53.153079230626226,1090.3255457245623,0.1999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:53+00,-6.9506345,107.6869862,698.9,8,61.56863,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,22.74328579136004,1113.0688315159223,-1.3999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:22:58+00,-6.950569667,107.6869155,698.6,8,56.07843,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,10.623995191593355,1123.6928267075157,-0.2999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:23:03+00,-6.9504515,107.6869105,700.6,4,58.43137,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,13.15117418282207,1136.8440008903378,2.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:23:08+00,-6.950390167,107.6869278,703.2,1,54.90196,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,7.082213800229778,1143.9262146905676,2.6000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:03+00,-6.950368167,107.686884,704.3,7,67.05882,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,5.4182335779371815,1149.3444482685047,1.099999999999909,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:08+00,-6.950318333,107.6869087,705.3,17,78.43137,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,6.175666930185976,1155.5201151986907,1.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:13+00,-6.950154667,107.6869745,706.4,20,47.45098,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,19.594580388336585,1175.1146955870274,1.1000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:18+00,-6.949934,107.6870833,707.4,21,72.94118,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,27.3182668563457,1202.432962443373,1.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:23+00,-6.949716167,107.6871828,710.1,25,75.29412,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,26.5955099713028,1229.028472414676,2.7000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:28+00,-6.949451667,107.6873415,711.8,31,74.11765,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,34.232416543978374,1263.2608889586543,1.6999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:33+00,-6.949130167,107.6875302,712.1,27,47.45098,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,41.374236506397295,1304.6351254650515,0.3000000000000682,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:38+00,-6.948789333,107.6877133,712.3,29,78.03922,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,42.95106239473624,1347.5861878597877,0.1999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:43+00,-6.948494333,107.6878953,713.1,33,82.74509,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,38.465172489643194,1386.051360349431,0.8000000000000682,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:48+00,-6.948146333,107.6881135,712.6,38,59.60784,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,45.57892482445352,1431.6302851738844,-0.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:53+00,-6.947742,107.6883558,711.0,35,40.39216,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,52.313162666266464,1483.9434478401508,-1.6000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:24:58+00,-6.947350833,107.6885725,707.6,28,58.43137,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,49.63878831502623,1533.582236155177,-3.3999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:25:03+00,-6.946992833,107.688695,705.6,14,52.94118,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,42.04155112011461,1575.6237872752918,-2.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:25:08+00,-6.9467645,107.6887322,703.3,8,50.98039,27.5562,46.0,29.44162,38.0,30.31182,36.0,24.22045,35.0,25.71938964262751,1601.3431769179192,-2.300000000000068,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:26:02+00,-6.946573833,107.688781,693.8,2,57.64706,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,21.874791126208564,1623.2179680441277,-9.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:26:04+00,-6.946560667,107.6887808,694.1,2,72.15686,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,1.4641608586632415,1624.682128902791,0.3000000000000682,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:27+00,-6.946542167,107.6888018,699.5,1,54.5098,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,3.099131482056303,1627.7812603848472,5.399999999999977,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:29+00,-6.9465345,107.6888018,699.3,6,86.27451,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,0.8525326801241364,1628.6337930649713,-0.20000000000004547,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:34+00,-6.9464535,107.6888123,699.1,9,54.90196,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,9.081062890113344,1637.7148559550847,-0.1999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:39+00,-6.946326333,107.6888278,699.0,12,47.84314,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,14.2434699198331,1651.9583258749178,-0.10000000000002274,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:44+00,-6.946161,107.6888505,703.0,19,54.90196,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,18.554175904054265,1670.5125017789721,4.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:49+00,-6.945943333,107.6888883,705.9,18,61.17647,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,24.560490276018047,1695.0729920549902,2.8999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:54+00,-6.945714167,107.6889217,712.7,18,69.01961,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,25.74743663805048,1720.8204286930406,6.800000000000068,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:27:59+00,-6.945494333,107.6889472,715.9,16,49.41177,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,24.605973551748097,1745.4264022447887,3.199999999999932,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:28:04+00,-6.945287,107.688961,714.1,7,61.96078,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,23.104675623994282,1768.531077868783,-1.7999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:28:09+00,-6.945213833,107.6889163,712.5,14,46.66667,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,9.515001488327377,1778.0460793571106,-1.6000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:28:14+00,-6.945153333,107.6887527,703.3,6,50.98039,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,19.27041994625486,1797.3164993033654,-9.200000000000045,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:28:19+00,-6.945114167,107.6886835,698.9,1,54.11765,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,8.79257061227551,1806.109069915641,-4.399999999999977,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:29:04+00,-6.9451335,107.6887177,693.3,1,56.86274,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,4.3441616838410715,1810.453231599482,-5.600000000000023,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:29:09+00,-6.945136,107.6887193,693.3,3,55.68628,27.5562,46.0,29.44162,38.0,30.60188,37.0,24.22045,35.0,0.32934340988923083,1810.7825750093712,0.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:30:09+00,-6.94504525,107.68869705,685.5,2,52.15686,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,10.385517275413042,1821.1680922847843,-7.7999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:30:23+00,-6.9449545,107.6886748,677.7,2,55.68628,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,10.385517387464398,1831.5536096722487,-7.7999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:30:28+00,-6.9449525,107.6887048,684.7,1,56.07843,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,3.3188359163851278,1834.8724455886338,7.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:30:33+00,-6.944947,107.6887562,691.4,3,58.43137,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,5.706358807714344,1840.5788043963482,6.699999999999932,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:31:37+00,-6.944948333,107.6888597,701.9,3,77.25491,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,11.425210646320718,1852.004015042669,10.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:31:39+00,-6.94496,107.6888938,701.9,6,42.35294,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,3.9812309523960683,1855.985245995065,0.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:31:49+00,-6.944976833,107.6889825,702.4,1,54.5098,27.84627,44.0,29.73169,41.0,30.60188,38.0,24.22045,33.0,9.96794835891261,1865.9531943539776,0.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:29+00,-6.944983167,107.6889738,706.6,1,52.15686,27.84627,44.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,1.1908931506607545,1867.1440875046383,4.2000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:34+00,-6.944990333,107.6889983,704.0,3,72.94118,27.84627,44.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,2.819240362969294,1869.9633278676076,-2.6000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:39+00,-6.945024667,107.6890265,702.3,7,67.45098,27.84627,44.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,4.925874890153534,1874.8892027577613,-1.7000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:44+00,-6.945112833,107.6890157,700.0,15,76.86275,27.84627,44.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,9.8758373284692,1884.7650400862306,-2.2999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:49+00,-6.945290333,107.6889843,697.6,27,77.25491,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,20.03912856408755,1904.8041686503182,-2.3999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:54+00,-6.945610667,107.6889365,695.6,30,83.92157,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,36.00820533903117,1940.8123739893492,-2.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:32:59+00,-6.945974333,107.6888898,691.9,31,58.43137,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,40.765086394322005,1981.5774603836712,-3.7000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:04+00,-6.946332667,107.6888343,691.7,18,54.11765,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,40.31315563512732,2021.8906160187985,-0.1999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:09+00,-6.946563,107.6888022,694.5,21,58.82353,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,25.85581621694517,2047.7464322357437,2.7999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:14+00,-6.946820667,107.6887757,693.4,25,92.94118,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,28.800225668141213,2076.546657903885,-1.1000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:19+00,-6.947118333,107.6887058,688.4,34,86.66666,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,33.98635014294174,2110.5330080468266,-5.0,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:24+00,-6.947487333,107.6885172,688.2,31,43.52941,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,46.00985245537481,2156.5428605022016,-0.1999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:29+00,-6.9478475,107.6883085,685.7,26,62.7451,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,46.201341992091514,2202.744202494293,-2.5,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:34+00,-6.948124333,107.6881468,687.4,20,50.98039,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,35.58256192203206,2238.326764416325,1.6999999999999318,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:39+00,-6.948314833,107.6879893,684.1,17,78.03922,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,27.403097049899515,2265.7298614662245,-3.2999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:44+00,-6.9485065,107.6878692,682.9,24,97.25491,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,25.09886328960473,2290.828724755829,-1.2000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:49+00,-6.948774,107.6877348,684.1,33,67.84314,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,33.23881787024234,2324.0675426260714,1.2000000000000455,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:54+00,-6.9491225,107.687528,683.9,18,50.58823,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,44.97459639029175,2369.0421390163633,-0.20000000000004547,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:33:59+00,-6.949362667,107.687386,680.1,22,84.70588,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,30.965187698794324,2400.0073267151574,-3.7999999999999545,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:34:04+00,-6.949601333,107.6872787,678.8,22,44.31372,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,29.061339930502548,2429.06866664566,-1.3000000000000682,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:34:09+00,-6.949851833,107.6871437,679.4,20,43.52941,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,31.58966411787715,2460.658330763537,0.6000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:34:14+00,-6.9500715,107.687037,682.5,15,68.62745,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,27.116964338885133,2487.775295102422,3.1000000000000227,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:34:19+00,-6.950269667,107.686972,683.4,20,61.96078,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,23.17378447620118,2510.9490795786232,0.8999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
2025-11-24 07:34:24+00,-6.9504855,107.686886,681.0,4,53.72549,27.5562,43.0,29.73169,42.0,30.60188,38.0,24.22045,33.0,25.808658798054676,2536.757738376678,-2.3999999999999773,3.7321045765632624e-07,4.70569703246715e-07,3.245307861815158e-07,3.5698388427151384e-07
