timestamp,latitude,longitude,altitude,speed,engine_load,fl_pressure,fl_temp,fr_pressure,fr_temp,rl_pressure,rl_temp,rr_pressure,rr_temp,distance_traveled_m,sum_distance_traveled_m,elevation_traveled_m,tr_fl,tr_fr,tr_rl,tr_rr
2025-11-21 07:25:41+00,-6.9673675,107.7040493,687.7,27,42.7451,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,38.139332429372956,2070.727594351272,-0.8999999999999773,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:25:46+00,-6.967501833,107.7037235,687.9,29,53.33333,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,38.93877503090522,2109.666369382177,0.1999999999999318,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:25:51+00,-6.9676335,107.703384,687.0,26,50.58823,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,40.23054841790994,2149.896917800087,-0.8999999999999773,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:25:56+00,-6.967746167,107.7031237,686.0,21,43.52941,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,31.34298053744505,2181.239898337532,-1.0,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:01+00,-6.967815333,107.7029277,683.8,7,51.76471,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,22.95972167348314,2204.199620011015,-2.2000000000000455,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:06+00,-6.967838667,107.702844,683.6,6,48.62745,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,9.59573317676586,2213.795353187781,-0.1999999999999318,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:11+00,-6.967862167,107.7027677,681.9,7,80.39216,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,8.81761138185039,2222.6129645696315,-1.7000000000000455,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:16+00,-6.967899333,107.7026073,682.2,20,70.98039,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,18.179914366085953,2240.7928789357175,0.3000000000000682,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:21+00,-6.967974833,107.702299,683.4,29,74.11765,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,35.04855871725383,2275.8414376529713,1.1999999999999318,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:26+00,-6.968074167,107.7019227,683.4,33,64.31373,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,42.97728271440579,2318.818720367377,0.0,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:31+00,-6.968187667,107.7015103,682.1,35,74.11765,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,47.23538811882957,2366.0541084862066,-1.2999999999999545,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:36+00,-6.968295167,107.701065,681.5,37,44.70588,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,50.58212863356908,2416.6362371197756,-0.6000000000000227,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:41+00,-6.968407167,107.7006697,681.5,22,50.58823,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,45.373329193031324,2462.009566312807,0.0,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:46+00,-6.968504,107.7004095,680.2,23,70.19608,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,30.67132779139553,2492.6808941042023,-1.2999999999999545,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
2025-11-21 07:26:51+00,-6.968621167,107.7000853,680.3,33,81.96078,26.97607,37.0,29.58666,39.0,30.16679,33.0,23.78535,25.0,38.081128901661124,2530.7620230058633,0.09999999999990905,2.3250621929621956e-06,1.2775066969028465e-06,4.445723216307437e-06,1.4308074974652236e-06
